,Unnamed: 0,holiday,temperature,rain_1h,snow_1h,clouds_percentage,weather_type,weather_type_details,date_time,population_density,population_density_categorical
30640,6707,None,285.93,0.38,0.0,92,Drizzle,light intensity drizzle,6/5/2013 23:00,1293,very low
30641,35443,None,297.43,0.0,0.0,75,Mist,mist,7/18/2017 15:00,5626,high
30642,46792,None,291.65,0.0,0.0,1,Mist,mist,8/18/2018 1:00,806,very low
30643,13862,None,278.64,0.0,0.0,75,Clouds,broken clouds,4/23/2014 3:00,337,very low
30644,32908,None,278.88,0.0,0.0,1,Clear,sky is clear,4/20/2017 22:00,2125,low
30645,41413,None,254.82,0.0,0.0,1,Clear,sky is clear,2/11/2018 1:00,761,very low
30646,17939,None,296.79,0.0,0.0,90,Mist,mist,9/3/2015 11:00,5639,high
30647,6046,None,307.66,0.0,0.0,1,Clear,sky is clear,5/15/2013 18:00,4858,high
30648,4863,None,281.11,0.0,0.0,90,Mist,mist,4/7/2013 16:00,4241,medium
30649,1732,None,272.51,0.0,0.0,1,Clear,sky is clear,12/5/2012 15:00,5867,very high
30650,39375,None,271.3,0.0,0.0,1,Clear,sky is clear,12/1/2017 1:00,431,very low
30651,13616,None,281.91,0.0,0.0,90,Clouds,overcast clouds,4/12/2014 21:00,3265,medium
30652,46242,None,291.72,0.0,0.0,40,Rain,light rain,7/28/2018 22:00,3005,medium
30653,38858,None,269.39,0.0,0.0,1,Mist,mist,11/12/2017 5:00,609,very low
30654,23771,None,296.91,0.0,0.0,75,Clouds,broken clouds,5/29/2016 15:00,3769,medium
30655,12230,None,258.52,0.0,0.0,40,Clouds,scattered clouds,2/13/2014 23:00,1153,very low
30656,36550,None,290.37,0.0,0.0,1,Rain,light rain,8/23/2017 23:00,1157,very low
30657,19035,None,276.8,0.0,0.0,1,Clear,sky is clear,10/16/2015 2:00,369,very low
30658,29904,None,267.72,0.0,0.0,90,Snow,light snow,1/9/2017 18:00,3512,medium
30659,47924,None,290.9,9.62,0.0,90,Rain,proximity shower rain,9/20/2018 18:00,3898,medium
30660,30004,None,251.73,0.0,0.0,1,Clear,sky is clear,1/13/2017 0:00,635,very low
30661,36281,None,288.82,0.0,0.0,90,Mist,mist,8/15/2017 9:00,4911,high
30662,1036,None,284.57,0.0,0.0,40,Clouds,scattered clouds,11/9/2012 14:00,5816,high
30663,12397,None,266.71,0.0,0.0,90,Clouds,overcast clouds,2/20/2014 22:00,1060,very low
30664,17951,None,296.28,0.0,0.0,1,Clear,sky is clear,9/3/2015 23:00,1371,very low
30665,34588,None,298.34,0.0,0.0,90,Drizzle,light intensity drizzle,6/16/2017 19:00,3660,medium
30666,31199,None,276.09,0.0,0.0,1,Rain,light rain,2/22/2017 4:00,869,very low
30667,30933,None,276.69,0.0,0.0,1,Clear,sky is clear,2/11/2017 4:00,265,very low
30668,37888,None,280.51,0.0,0.0,1,Clear,sky is clear,10/9/2017 6:00,5628,high
30669,6537,None,292.07,0.0,0.0,90,Thunderstorm,proximity thunderstorm,5/30/2013 23:00,1311,very low
30670,27825,None,290.48,0.0,0.0,1,Clear,sky is clear,11/4/2016 13:00,4607,high
30671,26982,None,284.31,0.0,0.0,0,Clear,Sky is Clear,9/29/2016 21:00,2443,low
30672,41315,None,258.84,0.0,0.0,75,Mist,mist,2/7/2018 5:00,2776,low
30673,4962,None,274.58,0.0,0.0,90,Rain,light rain,4/10/2013 12:00,4793,high
30674,36612,None,289.65,0.0,0.0,90,Mist,mist,8/26/2017 1:00,758,very low
30675,22592,None,283.86,0.0,0.0,75,Mist,mist,4/20/2016 5:00,2859,low
30676,28413,None,275.34,0.0,0.0,90,Haze,haze,11/24/2016 15:00,2915,medium
30677,30269,None,275.15,0.0,0.0,90,Fog,fog,1/20/2017 7:00,5984,very high
30678,6834,None,290.51,0.0,0.0,88,Clouds,overcast clouds,6/9/2013 23:00,1108,very low
30679,37464,None,288.0,0.0,0.0,90,Rain,moderate rain,9/25/2017 22:00,1460,low
30680,25273,None,295.55,0.0,0.0,75,Clouds,broken clouds,7/27/2016 6:00,5316,high
30681,10960,None,269.1,0.0,0.0,90,Mist,mist,12/25/2013 13:00,2546,low
30682,24354,None,300.49,0.0,0.0,0,Clear,Sky is Clear,6/21/2016 16:00,6455,very high
30683,5593,None,284.73,0.0,0.0,1,Clear,sky is clear,4/29/2013 5:00,2608,low
30684,46598,None,302.41,0.0,0.0,20,Clouds,few clouds,8/10/2018 14:00,5367,high
30685,34012,None,293.68,0.0,0.0,40,Rain,light rain,5/25/2017 17:00,5997,very high
30686,30100,None,266.48,0.0,0.0,75,Mist,mist,1/16/2017 11:00,4145,medium
30687,41824,None,271.35,0.0,0.0,90,Fog,fog,2/24/2018 20:00,1520,low
30688,10811,None,264.14,0.38,0.0,64,Rain,light rain,12/20/2013 1:00,424,very low
30689,46234,None,298.68,0.0,0.0,40,Clouds,scattered clouds,7/28/2018 15:00,3948,medium
30690,10874,None,261.69,0.0,0.0,64,Snow,light snow,12/22/2013 19:00,2471,low
30691,33200,None,279.59,0.0,0.0,90,Rain,moderate rain,4/30/2017 13:00,4622,high
30692,46557,None,294.42,0.0,0.0,1,Mist,mist,8/9/2018 3:00,379,very low
30693,14402,None,292.0,0.0,0.0,75,Clouds,broken clouds,5/17/2014 18:00,4258,medium
30694,23303,None,283.15,0.0,0.0,75,Clouds,broken clouds,5/13/2016 0:00,645,very low
30695,1090,None,279.79,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,11/11/2012 6:00,793,very low
30696,27266,None,293.244,0.0,0.0,92,Clouds,overcast clouds,10/11/2016 19:00,2948,medium
30697,28888,None,265.35,0.0,0.0,75,Snow,light snow,12/7/2016 3:00,365,very low
30698,30381,None,274.65,0.0,0.0,90,Fog,fog,1/22/2017 7:00,1488,low
30699,36237,None,289.72,0.0,0.0,90,Mist,mist,8/14/2017 4:00,873,very low
30700,11506,None,267.6,0.25,0.0,64,Rain,light rain,1/15/2014 22:00,1501,low
30701,22589,None,284.29,0.0,0.0,75,Mist,mist,4/20/2016 3:00,350,very low
30702,4173,None,266.09,0.0,0.0,1,Mist,mist,3/9/2013 8:00,2903,low
30703,41771,None,265.72,0.0,0.0,1,Mist,mist,2/23/2018 22:00,2528,low
30704,7262,None,300.41,0.0,0.0,0,Rain,light rain,6/27/2013 20:00,3346,medium
30705,44152,None,295.09,0.0,0.0,5,Clear,sky is clear,5/16/2018 22:00,2443,low
30706,44221,None,287.36,0.0,0.0,90,Clouds,overcast clouds,5/19/2018 16:00,4398,high
30707,132,None,269.61,0.0,0.0,20,Clouds,few clouds,10/8/2012 6:00,5563,high
30708,22971,None,279.98,0.0,0.0,1,Clear,sky is clear,5/2/2016 1:00,149,very low
30709,26100,None,288.91,0.0,0.0,90,Mist,mist,8/28/2016 4:00,383,very low
30710,44195,None,301.44,0.0,0.0,40,Clouds,scattered clouds,5/18/2018 17:00,6197,very high
30711,19163,None,285.81,0.0,0.0,90,Clouds,overcast clouds,10/27/2015 15:00,5746,high
30712,29165,None,257.29,0.0,0.0,90,Snow,light snow,12/16/2016 0:00,651,very low
30713,34757,None,292.35,0.0,0.0,1,Clear,sky is clear,6/22/2017 22:00,2844,low
30714,33176,None,285.15,0.0,0.0,90,Clouds,overcast clouds,4/29/2017 15:00,4981,high
30715,696,None,276.11,0.0,0.0,90,Clouds,overcast clouds,10/27/2012 11:00,6012,very high
30716,16678,None,302.05,0.0,0.0,40,Clouds,scattered clouds,7/18/2015 17:00,4077,medium
30717,36565,None,293.43,0.0,0.0,20,Clouds,few clouds,8/24/2017 13:00,5186,high
30718,15239,None,294.98,0.0,0.0,1,Rain,moderate rain,7/5/2014 0:00,1471,low
30719,4890,None,279.53,0.0,0.0,75,Clouds,broken clouds,4/8/2013 14:00,5326,high
30720,43321,None,271.01,0.0,0.0,90,Snow,snow,4/15/2018 15:00,2171,low
30721,32933,None,288.68,0.0,0.0,40,Clouds,scattered clouds,4/21/2017 20:00,3507,medium
30722,32357,None,282.02,0.0,0.0,1,Rain,light rain,4/3/2017 23:00,1012,very low
30723,10174,None,267.89,0.0,0.0,64,Clouds,broken clouds,11/27/2013 17:00,5052,high
30724,10768,None,263.82,0.0,0.0,64,Clouds,broken clouds,12/18/2013 7:00,6221,very high
30725,42205,None,269.51,0.0,0.0,1,Clear,sky is clear,3/9/2018 20:00,3377,medium
30726,44379,None,298.62,0.0,0.0,75,Clouds,broken clouds,5/25/2018 12:00,5139,high
30727,46842,None,301.02,0.0,0.0,40,Clouds,scattered clouds,8/19/2018 18:00,4287,medium
30728,10471,None,251.14,0.0,0.0,1,Clear,sky is clear,12/6/2013 21:00,2821,low
30729,12839,None,276.85,0.0,0.0,90,Clouds,overcast clouds,3/11/2014 11:00,4577,high
30730,8213,None,289.28,0.0,0.0,92,Clouds,overcast clouds,8/5/2013 23:00,1179,very low
30731,21238,None,259.42,0.0,0.0,1,Clear,sky is clear,2/12/2016 7:00,6146,very high
30732,11874,None,269.59,0.0,0.0,90,Clouds,overcast clouds,1/30/2014 3:00,382,very low
30733,29640,None,268.9,0.0,0.0,5,Clear,sky is clear,12/31/2016 14:00,4571,high
30734,32217,None,277.01,0.0,0.0,90,Clouds,overcast clouds,3/30/2017 10:00,4748,high
30735,37753,None,290.15,0.0,0.0,90,Thunderstorm,proximity thunderstorm,10/5/2017 15:00,5968,very high
30736,33824,None,280.75,0.0,0.0,90,Rain,moderate rain,5/20/2017 8:00,2994,medium
30737,41172,None,250.15,0.0,0.0,1,Clear,sky is clear,2/2/2018 9:00,4963,high
30738,21848,None,279.8,0.0,0.0,90,Clouds,overcast clouds,3/16/2016 18:00,4827,high
30739,23777,None,294.98,0.0,0.0,40,Rain,light rain,5/29/2016 20:00,3012,medium
30740,13960,None,277.14,3.17,0.0,90,Rain,moderate rain,4/27/2014 5:00,385,very low
30741,1145,None,268.91,0.0,0.0,90,Snow,heavy snow,11/12/2012 21:00,1943,low
30742,4492,None,269.38,0.0,0.0,1,Clear,sky is clear,3/24/2013 1:00,875,very low
30743,25244,None,293.89,0.0,0.0,1,Clear,sky is clear,7/26/2016 1:00,361,very low
30744,8417,None,293.87,0.0,0.0,0,Clear,Sky is Clear,8/14/2013 20:00,3190,medium
30745,2218,None,269.58,0.0,0.0,90,Haze,haze,12/19/2012 21:00,2591,low
30746,44120,None,294.88,0.0,0.0,5,Clear,sky is clear,5/15/2018 14:00,5380,high
30747,19290,None,280.15,0.0,0.0,75,Mist,mist,11/2/2015 7:00,6532,very high
30748,27476,None,273.948,0.0,0.0,32,Clouds,scattered clouds,10/21/2016 2:00,344,very low
30749,17590,None,290.23,0.0,0.0,1,Clear,sky is clear,8/20/2015 21:00,3252,medium
30750,21424,None,273.08,0.0,0.0,90,Clouds,overcast clouds,2/21/2016 21:00,2005,low
30751,8729,None,302.97,0.0,0.0,0,Clear,Sky is Clear,8/30/2013 12:00,6269,very high
30752,12614,None,253.52,0.0,0.0,90,Clouds,overcast clouds,3/1/2014 20:00,2753,low
30753,10088,None,259.87,0.0,0.0,1,Clear,sky is clear,11/23/2013 21:00,2572,low
30754,44744,None,290.5,0.0,0.0,1,Clear,sky is clear,6/7/2018 1:00,439,very low
30755,31519,None,282.75,0.0,0.0,40,Clouds,scattered clouds,3/6/2017 0:00,585,very low
30756,6102,None,290.8,0.0,0.0,90,Rain,light rain,5/18/2013 3:00,352,very low
30757,3775,None,260.55,0.0,0.0,90,Clouds,overcast clouds,2/21/2013 21:00,2695,low
30758,10265,None,273.95,0.0,0.0,64,Clouds,broken clouds,12/1/2013 14:00,4499,high
30759,29630,None,271.55,0.0,0.0,90,Snow,light snow,12/31/2016 4:00,500,very low
30760,19213,None,274.48,0.0,0.0,90,Rain,light rain,10/28/2015 23:00,935,very low
30761,23075,None,294.45,0.0,0.0,20,Clouds,few clouds,5/6/2016 9:00,5306,high
30762,46818,None,301.01,0.0,0.0,75,Clouds,broken clouds,8/18/2018 18:00,4157,medium
30763,3375,None,259.72,0.0,0.0,56,Clouds,broken clouds,2/5/2013 17:00,6235,very high
30764,43465,None,279.69,0.0,0.0,75,Clouds,broken clouds,4/20/2018 21:00,3538,medium
30765,37203,None,293.95,0.0,0.0,1,Mist,mist,9/16/2017 9:00,3853,medium
30766,26985,None,284.26,0.0,0.0,0,Clear,Sky is Clear,9/30/2016 0:00,660,very low
30767,18865,None,285.58,0.0,0.0,1,Mist,mist,10/8/2015 7:00,6251,very high
30768,35107,None,299.62,0.0,0.0,5,Clear,sky is clear,7/5/2017 22:00,1930,low
30769,45652,None,294.44,0.0,0.0,1,Clear,sky is clear,7/8/2018 2:00,693,very low
30770,418,None,279.35,0.0,0.0,91,Mist,mist,10/19/2012 9:00,4606,high
30771,6915,None,292.09,0.25,0.0,12,Rain,light rain,6/12/2013 10:00,4226,medium
30772,15845,None,299.92,0.0,0.0,75,Clouds,broken clouds,8/1/2014 12:00,5909,very high
30773,16020,None,299.0,0.0,0.0,1,Clear,sky is clear,6/26/2015 13:00,4313,medium
30774,38063,None,283.0,0.0,0.0,40,Clouds,scattered clouds,10/15/2017 13:00,4285,medium
30775,15569,None,297.11,0.0,0.0,20,Clouds,few clouds,7/17/2014 12:00,5433,high
30776,21906,None,271.51,0.0,0.0,90,Snow,light snow,3/19/2016 0:00,1155,very low
30777,39956,None,265.86,0.0,0.0,90,Clouds,overcast clouds,12/20/2017 21:00,2533,low
30778,43918,None,290.46,0.0,0.0,40,Rain,moderate rain,5/8/2018 19:00,3274,medium
30779,35482,None,300.22,0.0,0.0,75,Clouds,broken clouds,7/19/2017 13:00,5125,high
30780,8789,None,289.51,0.0,0.0,48,Clouds,scattered clouds,9/5/2013 8:00,6276,very high
30781,36468,None,295.08,0.0,0.0,40,Rain,light rain,8/20/2017 22:00,1792,low
30782,39068,None,273.15,0.0,0.0,40,Clouds,scattered clouds,11/18/2017 8:00,3136,medium
30783,47436,None,292.44,0.44,0.0,90,Rain,moderate rain,9/5/2018 1:00,304,very low
30784,16940,None,298.93,0.0,0.0,40,Clouds,scattered clouds,7/28/2015 20:00,2841,low
30785,6542,None,291.39,0.0,0.0,90,Rain,light rain,5/31/2013 0:00,741,very low
30786,38026,None,284.75,0.0,0.0,90,Mist,mist,10/14/2017 17:00,5086,high
30787,23986,None,287.51,0.0,0.0,20,Clouds,few clouds,6/6/2016 8:00,5564,high
30788,17381,None,296.49,0.0,0.0,1,Mist,mist,8/15/2015 0:00,1259,very low
30789,23061,None,298.16,0.0,0.0,1,Clear,sky is clear,5/5/2016 19:00,3733,medium
30790,22345,None,270.6,0.0,0.0,1,Clear,sky is clear,4/8/2016 22:00,2552,low
30791,46559,None,293.75,0.0,0.0,90,Fog,fog,8/9/2018 4:00,936,very low
30792,44516,None,292.15,0.0,0.0,1,Mist,mist,5/30/2018 5:00,3023,medium
30793,17231,None,293.59,0.0,0.0,75,Mist,mist,8/9/2015 6:00,828,very low
30794,7226,None,292.94,0.0,0.0,92,Clouds,overcast clouds,6/26/2013 8:00,5378,high
30795,27081,None,288.53,0.0,0.0,12,Clouds,few clouds,10/4/2016 0:00,713,very low
30796,12184,None,262.81,0.0,0.0,90,Clouds,overcast clouds,2/12/2014 1:00,312,very low
30797,10983,None,267.9,0.0,0.0,64,Snow,light snow,12/26/2013 12:00,4203,medium
30798,36889,None,289.35,0.0,0.0,75,Clouds,broken clouds,9/4/2017 7:00,1589,low
30799,39897,None,274.75,0.0,0.0,90,Clouds,overcast clouds,12/18/2017 13:00,4802,high
30800,39365,None,280.94,0.0,0.0,5,Clear,sky is clear,11/30/2017 15:00,5700,high
30801,48077,None,283.09,0.0,0.0,20,Drizzle,light intensity drizzle,9/25/2018 21:00,2282,low
30802,37793,None,286.36,0.0,0.0,90,Rain,heavy intensity rain,10/6/2017 16:00,6017,very high
30803,22241,None,271.93,0.0,0.0,40,Clouds,scattered clouds,4/5/2016 6:00,5857,very high
30804,6757,None,285.18,0.0,0.0,92,Clouds,overcast clouds,6/7/2013 1:00,453,very low
30805,2795,None,271.48,0.0,0.0,98,Clouds,overcast clouds,1/9/2013 20:00,2603,low
30806,35494,None,295.01,0.0,0.0,75,Mist,mist,7/19/2017 21:00,2815,low
30807,28773,None,271.68,0.0,0.0,90,Clouds,overcast clouds,12/3/2016 5:00,641,very low
30808,41263,None,254.36,0.0,0.0,1,Clear,sky is clear,2/5/2018 8:00,6048,very high
30809,30147,None,273.15,0.0,0.0,90,Mist,mist,1/17/2017 12:00,4416,high
30810,587,None,287.29,0.0,0.0,75,Mist,mist,10/25/2012 1:00,354,very low
30811,11719,None,268.3,0.0,0.0,64,Clouds,broken clouds,1/24/2014 10:00,4446,high
30812,13444,None,281.87,0.0,0.0,40,Clouds,scattered clouds,4/5/2014 17:00,4267,medium
30813,33648,None,290.89,0.0,0.0,1,Haze,haze,5/15/2017 21:00,2607,low
30814,20830,None,271.22,0.0,0.0,90,Mist,mist,1/25/2016 12:00,4326,medium
30815,5790,None,279.69,0.0,0.0,90,Clouds,overcast clouds,5/5/2013 15:00,4607,high
30816,13859,None,279.7,0.0,0.0,20,Clouds,few clouds,4/23/2014 0:00,555,very low
30817,34088,None,292.89,0.0,0.0,40,Clouds,scattered clouds,5/28/2017 19:00,2990,medium
30818,2415,None,257.83,0.0,0.0,90,Clouds,overcast clouds,12/27/2012 6:00,4313,medium
30819,24891,None,296.43,0.0,0.0,40,Clouds,scattered clouds,7/12/2016 10:00,4154,medium
30820,38321,None,283.29,0.0,0.0,75,Clouds,broken clouds,10/25/2017 19:00,3450,medium
30821,31084,None,286.372,0.0,0.0,0,Clear,Sky is Clear,2/17/2017 11:00,5259,high
30822,10863,None,264.03,0.0,0.0,64,Snow,light snow,12/22/2013 6:00,785,very low
30823,30076,None,267.53,0.0,0.0,1,Clear,sky is clear,1/15/2017 20:00,2523,low
30824,35736,None,300.29,0.0,0.0,20,Clouds,few clouds,7/27/2017 20:00,3247,medium
30825,19827,None,276.15,0.0,0.0,1,Clear,sky is clear,12/4/2015 23:00,1917,low
30826,4803,None,282.86,0.0,0.0,1,Clear,sky is clear,4/5/2013 15:00,6234,very high
30827,19126,None,276.56,0.0,0.0,1,Clear,sky is clear,10/22/2015 2:00,261,very low
30828,6967,None,292.13,0.0,0.0,0,Clear,Sky is Clear,6/14/2013 0:00,756,very low
30829,5164,None,273.73,0.0,0.0,90,Mist,mist,4/15/2013 19:00,3096,medium
30830,28055,None,281.08,0.0,0.0,1,Clear,sky is clear,11/14/2016 0:00,538,very low
30831,28198,None,275.09,0.0,0.0,90,Mist,mist,11/18/2016 14:00,4694,high
30832,19869,None,273.09,0.0,0.0,40,Mist,mist,12/7/2015 9:00,5038,high
30833,4451,None,257.11,0.0,0.0,1,Clear,sky is clear,3/22/2013 8:00,5560,high
30834,29484,None,274.72,0.0,0.0,90,Drizzle,light intensity drizzle,12/25/2016 19:00,2176,low
30835,36809,None,284.72,0.0,0.0,75,Mist,mist,9/1/2017 8:00,5950,very high
30836,437,None,280.06,0.0,0.0,92,Rain,light rain,10/20/2012 0:00,1270,very low
30837,2897,None,263.83,0.0,0.0,90,Snow,heavy snow,1/13/2013 8:00,1444,very low
30838,28646,None,275.82,0.0,0.0,90,Rain,light rain,11/29/2016 19:00,2807,low
30839,15702,None,292.61,0.0,0.0,1,Clear,sky is clear,7/23/2014 1:00,443,very low
30840,17924,None,292.91,0.3,0.0,40,Fog,fog,9/3/2015 3:00,395,very low
30841,31228,None,280.49,0.0,0.0,90,Mist,mist,2/22/2017 20:00,2826,low
30842,13470,None,288.19,0.0,0.0,20,Clouds,few clouds,4/6/2014 19:00,3027,medium
30843,18920,None,292.36,0.0,0.0,1,Clear,sky is clear,10/10/2015 21:00,2675,low
30844,14396,None,289.76,0.0,0.0,1,Clear,sky is clear,5/17/2014 12:00,5295,high
30845,25796,None,295.02,0.25,0.0,0,Rain,light rain,8/17/2016 10:00,4154,medium
30846,38273,None,282.69,0.0,0.0,90,Clouds,overcast clouds,10/23/2017 19:00,3097,medium
30847,41967,None,268.21,0.0,0.0,1,Clear,sky is clear,3/2/2018 0:00,644,very low
30848,25457,None,294.11,0.0,0.0,75,Mist,mist,8/3/2016 7:00,5897,very high
30849,8122,None,288.98,0.0,0.0,0,Clear,Sky is Clear,8/2/2013 1:00,552,very low
30850,18265,None,295.17,0.79,0.0,1,Rain,light rain,9/15/2015 0:00,626,very low
30851,38311,None,276.01,0.0,0.0,5,Clear,sky is clear,10/25/2017 9:00,5542,high
30852,18429,None,283.69,0.0,0.0,1,Clear,sky is clear,9/20/2015 3:00,413,very low
30853,34054,None,292.15,0.0,0.0,1,Clear,sky is clear,5/27/2017 10:00,3812,medium
30854,20647,None,259.8,0.0,0.0,40,Clouds,scattered clouds,1/16/2016 2:00,738,very low
30855,9955,None,271.23,0.0,0.0,64,Clouds,broken clouds,11/18/2013 10:00,4385,high
30856,44943,None,291.42,0.0,0.0,1,Clear,sky is clear,6/14/2018 0:00,724,very low
30857,2943,None,257.67,0.0,0.0,1,Clear,sky is clear,1/15/2013 3:00,289,very low
30858,46684,None,305.0,0.0,0.0,1,Clear,sky is clear,8/13/2018 16:00,6163,very high
30859,11705,None,251.39,0.0,0.0,40,Clouds,scattered clouds,1/23/2014 19:00,2857,low
30860,14205,None,289.44,0.51,0.0,90,Rain,light rain,5/10/2014 20:00,2890,low
30861,47568,None,288.01,0.0,0.0,1,Clear,sky is clear,9/9/2018 23:00,996,very low
30862,24745,None,292.85,1.02,0.0,75,Rain,moderate rain,7/7/2016 4:00,843,very low
30863,23630,None,296.37,0.0,0.0,20,Clouds,few clouds,5/25/2016 19:00,3465,medium
30864,39393,None,279.37,0.0,0.0,90,Clouds,overcast clouds,12/1/2017 19:00,4086,medium
30865,39703,None,261.29,0.0,0.0,1,Clear,sky is clear,12/12/2017 3:00,339,very low
30866,2283,None,265.93,0.0,0.0,40,Clouds,scattered clouds,12/21/2012 18:00,4605,high
30867,22336,None,273.53,0.9,0.0,90,Snow,light snow,4/8/2016 13:00,5418,high
30868,22066,None,277.16,0.0,0.0,90,Mist,mist,3/27/2016 3:00,344,very low
30869,10857,None,264.73,0.0,0.0,64,Clouds,broken clouds,12/21/2013 23:00,1727,low
30870,17638,None,296.57,0.25,0.0,90,Rain,heavy intensity rain,8/22/2015 19:00,2969,medium
30871,4850,None,276.68,0.0,0.0,75,Clouds,broken clouds,4/7/2013 6:00,710,very low
30872,36408,None,292.56,0.0,0.0,75,Clouds,broken clouds,8/18/2017 21:00,3838,medium
30873,11352,None,266.4,0.0,0.0,64,Snow,light snow,1/10/2014 5:00,2488,low
30874,42660,None,274.08,0.0,0.0,90,Drizzle,drizzle,3/26/2018 21:00,2012,low
30875,29991,None,262.36,0.0,0.0,1,Snow,heavy snow,1/12/2017 13:00,4796,high
30876,20418,None,268.43,0.0,0.0,90,Clouds,overcast clouds,1/5/2016 5:00,2692,low
30877,9311,None,281.1,0.0,0.0,90,Drizzle,light intensity drizzle,10/6/2013 7:00,1571,low
30878,38107,None,279.15,0.0,0.0,1,Clear,sky is clear,10/17/2017 9:00,5391,high
30879,43613,None,279.22,0.0,0.0,1,Clear,sky is clear,4/27/2018 1:00,422,very low
30880,13346,None,273.03,0.33,0.0,1,Rain,light rain,4/1/2014 14:00,5131,high
30881,38832,None,271.0,0.0,0.0,90,Clouds,overcast clouds,11/11/2017 4:00,555,very low
30882,29573,None,274.4,0.0,0.0,90,Snow,light snow,12/28/2016 19:00,3278,medium
30883,25611,None,304.775,0.0,0.0,8,Clear,sky is clear,8/9/2016 17:00,5617,high
30884,16593,None,294.94,0.0,0.0,75,Clouds,broken clouds,7/16/2015 11:00,4663,high
30885,3581,None,272.41,0.0,0.0,20,Clouds,few clouds,2/13/2013 17:00,6353,very high
30886,3012,None,260.58,0.0,0.0,75,Clouds,broken clouds,1/18/2013 2:00,301,very low
30887,22638,None,284.92,0.0,0.0,90,Rain,moderate rain,4/21/2016 6:00,5955,very high
30888,29789,None,254.55,0.0,0.0,1,Clear,sky is clear,1/5/2017 12:00,4441,high
30889,29777,None,254.49,0.0,0.0,90,Haze,haze,1/5/2017 2:00,366,very low
30890,15575,None,298.53,0.0,0.0,40,Clouds,scattered clouds,7/17/2014 18:00,5099,high
30891,32516,None,283.62,0.0,0.0,90,Clouds,overcast clouds,4/10/2017 3:00,325,very low
30892,40870,None,272.36,0.0,0.0,90,Mist,mist,1/22/2018 13:00,3066,medium
30893,28452,None,274.09,0.0,0.0,90,Mist,mist,11/25/2016 6:00,973,very low
30894,46313,None,301.29,0.0,0.0,20,Clouds,few clouds,7/31/2018 14:00,4922,high
30895,18638,None,292.79,0.0,0.0,40,Clouds,scattered clouds,9/28/2015 4:00,888,very low
30896,14994,None,287.18,0.25,0.0,1,Rain,light rain,6/7/2014 21:00,3208,medium
30897,11087,None,248.48,0.0,0.0,1,Clear,sky is clear,12/30/2013 6:00,4596,high
30898,10207,None,258.96,0.0,0.0,64,Clouds,broken clouds,11/29/2013 3:00,319,very low
30899,5257,None,274.65,0.0,0.0,90,Rain,light rain,4/18/2013 23:00,889,very low
30900,4006,None,268.09,0.0,0.0,90,Clouds,overcast clouds,3/2/2013 1:00,712,very low
30901,14561,None,290.32,0.0,0.0,0,Clear,Sky is Clear,5/22/2014 12:00,5032,high
30902,23587,None,290.58,0.0,0.0,75,Thunderstorm,proximity thunderstorm,5/24/2016 6:00,6167,very high
30903,32461,None,281.68,0.0,0.0,1,Clear,sky is clear,4/8/2017 2:00,663,very low
30904,19769,None,274.08,0.0,0.0,90,Snow,light snow,12/1/2015 6:00,5418,high
30905,21858,None,276.49,0.0,0.0,90,Drizzle,light intensity drizzle,3/17/2016 2:00,267,very low
30906,20180,None,268.93,0.0,0.0,40,Clouds,scattered clouds,12/24/2015 16:00,4010,medium
30907,5700,None,277.82,0.0,0.0,90,Clouds,overcast clouds,5/3/2013 0:00,648,very low
30908,31517,None,282.95,0.0,0.0,75,Clouds,broken clouds,3/5/2017 22:00,1581,low
30909,48078,None,281.93,0.0,0.0,20,Clouds,few clouds,9/25/2018 22:00,1571,low
30910,15348,None,287.11,0.0,0.0,24,Clouds,few clouds,7/9/2014 6:00,5831,very high
30911,25996,None,296.23,0.0,0.0,1,Clear,sky is clear,8/24/2016 18:00,4370,high
30912,42725,None,273.49,0.0,0.0,1,Clear,sky is clear,3/29/2018 0:00,553,very low
30913,15678,None,300.01,0.0,0.0,1,Thunderstorm,proximity thunderstorm,7/22/2014 1:00,432,very low
30914,25659,None,299.82,0.0,0.0,88,Rain,light rain,8/11/2016 17:00,5648,high
30915,29635,None,267.03,0.0,0.0,1,Clear,sky is clear,12/31/2016 9:00,2526,low
30916,25062,None,297.888,0.0,0.0,0,Clear,Sky is Clear,7/19/2016 12:00,4141,medium
30917,41951,None,267.14,0.0,0.0,5,Clear,sky is clear,3/1/2018 8:00,5728,high
30918,9225,None,286.46,0.0,0.0,92,Rain,moderate rain,10/3/2013 3:00,369,very low
30919,15307,None,299.51,0.0,0.0,92,Clouds,overcast clouds,7/7/2014 15:00,5718,high
30920,39345,None,277.58,0.0,0.0,1,Clear,sky is clear,11/29/2017 19:00,3716,medium
30921,29720,None,272.95,0.0,0.0,90,Mist,mist,1/3/2017 1:00,485,very low
30922,28072,None,282.21,0.0,0.0,1,Clear,sky is clear,11/14/2016 17:00,5806,high
30923,16392,None,293.55,0.0,0.0,40,Clouds,scattered clouds,7/8/2015 11:00,5003,high
30924,35533,None,293.8,0.0,0.0,1,Mist,mist,7/21/2017 0:00,888,very low
30925,42906,None,270.5,0.0,0.0,90,Snow,snow,4/3/2018 19:00,1834,low
30926,33337,None,289.71,0.0,0.0,75,Clouds,broken clouds,5/3/2017 18:00,4936,high
30927,17093,None,286.99,0.0,0.0,1,Clear,sky is clear,8/4/2015 7:00,4467,high
